Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
TEMPLE,48.863054131800006,2.3593610589700003,Wild & the Moon,48.86342560815879,2.3631270881551645,Gluten-free Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Jardin des Archives Nationales,48.85992931145873,2.358659505844116,Garden
TEMPLE,48.863054131800006,2.3593610589700003,Monop',48.86156165032629,2.357499500939303,Supermarket
TEMPLE,48.863054131800006,2.3593610589700003,Monoprix,48.866149910688705,2.3615482449531555,Supermarket
TEMPLE,48.863054131800006,2.3593610589700003,Season,48.86508,2.362638,Bistro
TEMPLE,48.863054131800006,2.3593610589700003,La Garçonnière,48.860553,2.357176,Men's Store
TEMPLE,48.863054131800006,2.3593610589700003,Gloss'up,48.86355421673374,2.3633300059081064,Cosmetics Shop
TEMPLE,48.863054131800006,2.3593610589700003,L'Aller Retour,48.86524712816095,2.363203378474113,French Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Loustic,48.863793408927776,2.354706672503854,Coffee Shop
TEMPLE,48.863054131800006,2.3593610589700003,Happy Nouilles,48.86444389279362,2.3552942196712867,Noodle House
TEMPLE,48.863054131800006,2.3593610589700003,Ob-La-Di,48.86312055419194,2.364058705830601,Coffee Shop
TEMPLE,48.863054131800006,2.3593610589700003,French Trotters,48.86179145989662,2.3641142537557283,Clothing Store
TEMPLE,48.863054131800006,2.3593610589700003,Jardin Anne Frank,48.86169546412832,2.3549842888314743,Garden
TEMPLE,48.863054131800006,2.3593610589700003,Ladurée,48.86284192817595,2.36290872641257,Dessert Shop
TEMPLE,48.863054131800006,2.3593610589700003,La Rusidda,48.86609262667821,2.3575964574327406,Italian Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Archives Nationales,48.859974527434225,2.3571390034171893,Historic Site
TEMPLE,48.863054131800006,2.3593610589700003,Galerie Thaddaeus Ropac,48.86058151476433,2.3635389810078777,Art Gallery
TEMPLE,48.863054131800006,2.3593610589700003,Kitchen,48.864536,2.354567,Vegetarian / Vegan Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Le Derrière,48.8644695009521,2.3541775345802307,French Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Chocolaterie Jacques Genin,48.86451657439143,2.364591044083981,Chocolate Shop
TEMPLE,48.863054131800006,2.3593610589700003,Ai's Bento,48.86439,2.354907,Japanese Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Tom Greyhound Paris,48.8618397186386,2.362549785290184,Boutique
TEMPLE,48.863054131800006,2.3593610589700003,Terres de Café,48.86057998031148,2.3554818645011415,Coffee Shop
TEMPLE,48.863054131800006,2.3593610589700003,Le Mary Céleste,48.86174155463238,2.3650123178958893,Cocktail Bar
TEMPLE,48.863054131800006,2.3593610589700003,Fringe,48.862612,2.364752,Coffee Shop
TEMPLE,48.863054131800006,2.3593610589700003,Musée Picasso,48.8599046066194,2.362285852432251,Art Museum
TEMPLE,48.863054131800006,2.3593610589700003,Anahi,48.86700227278861,2.3582444160131217,Argentinian Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,La Briciola,48.86401331411737,2.363934868530701,Pizza Place
TEMPLE,48.863054131800006,2.3593610589700003,Huré,48.860915,2.35464,Bakery
TEMPLE,48.863054131800006,2.3593610589700003,Aesop,48.859189513902145,2.359553834194295,Cosmetics Shop
TEMPLE,48.863054131800006,2.3593610589700003,Pramil,48.866815,2.358704,French Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Papier Tigre,48.86235269767192,2.3650813847780228,Paper / Office Supplies Store
TEMPLE,48.863054131800006,2.3593610589700003,Le Ruisseau Burger Joint,48.86089347076943,2.354413496784841,Burger Joint
TEMPLE,48.863054131800006,2.3593610589700003,Chez Shen,48.864850502143746,2.3555590000024957,Chinese Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Musée des Arts et Métiers,48.865878382462334,2.355548438087723,Museum
TEMPLE,48.863054131800006,2.3593610589700003,Mr. T,48.862733,2.363523,South American Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Galerie Karsten Greve,48.86051678913553,2.363767304692995,Art Gallery
TEMPLE,48.863054131800006,2.3593610589700003,Pierre Hermé,48.862172825135055,2.364048048741069,Pastry Shop
TEMPLE,48.863054131800006,2.3593610589700003,François Pralus,48.86107230096635,2.3538057645727637,Gourmet Shop
TEMPLE,48.863054131800006,2.3593610589700003,Musée d'Art et d'Histoire du Judaïsme,48.861072358633955,2.3554169716529256,History Museum
TEMPLE,48.863054131800006,2.3593610589700003,Le Hangar,48.86144872744975,2.3542004416884543,French Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Le 404,48.864533791377546,2.3542931787283097,Moroccan Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Le Palais des Thés,48.858922841346036,2.359178181942205,Gourmet Shop
TEMPLE,48.863054131800006,2.3593610589700003,Les Épiciers,48.86335,2.354189,Deli / Bodega
TEMPLE,48.863054131800006,2.3593610589700003,Café de la Poste,48.86388351398672,2.36484132707119,Brasserie
TEMPLE,48.863054131800006,2.3593610589700003,Portologia,48.863895,2.354526,Wine Shop
TEMPLE,48.863054131800006,2.3593610589700003,Banh Mi,48.866621805867176,2.3606859072242514,Vietnamese Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,L'Art du Ravioli,48.86476950678898,2.3558396933009225,Asian Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Robert et Louise,48.85914311778442,2.3594878529269567,Steakhouse
TEMPLE,48.863054131800006,2.3593610589700003,"Pain, Vin, Fromage",48.86052669403869,2.354600841926289,French Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Café Crème,48.864942583119074,2.3626585430111193,Café
TEMPLE,48.863054131800006,2.3593610589700003,Boot Café,48.861289530249095,2.3652917536188585,Café
TEMPLE,48.863054131800006,2.3593610589700003,Italian Corner,48.86048116546533,2.3556748939086862,Gourmet Shop
TEMPLE,48.863054131800006,2.3593610589700003,Partisan,48.86475435958546,2.3530692174680863,Coffee Shop
TEMPLE,48.863054131800006,2.3593610589700003,Galerie Daniel Templon,48.86206550912133,2.353824569262506,Art Gallery
REUILLY,48.835156230699994,2.4198070349700003,Grande Serre du Parc Zoologique de Paris,48.8334570412608,2.416616678237915,Zoo Exhibit
REUILLY,48.835156230699994,2.4198070349700003,Rocher du Zoo de Vincennes,48.83352282601677,2.418366280830021,Monument / Landmark
REUILLY,48.835156230699994,2.4198070349700003,Parc zoologique de Paris,48.832209875434394,2.418365478515625,Zoo
REUILLY,48.835156230699994,2.4198070349700003,Franprix,48.8385,2.41757,Supermarket
REUILLY,48.835156230699994,2.4198070349700003,Le Siam,48.83274,2.41516,Bistro
REUILLY,48.835156230699994,2.4198070349700003,Visiodesign Optique,48.83885384,2.41765036,Optical Shop
REUILLY,48.835156230699994,2.4198070349700003,Square Du Jeu De Boules,48.83922,2.422451,Park
GOBELINS,48.8287176845,2.36246822852,Chez Trassoudaine,48.82877357673622,2.365232619681503,French Restaurant
GOBELINS,48.8287176845,2.36246822852,Le Prétexte,48.82646900320966,2.3633788526058197,French Restaurant
GOBELINS,48.8287176845,2.36246822852,Parc de Choisy,48.82796120411918,2.3599849638157875,Park
GOBELINS,48.8287176845,2.36246822852,Mondol Kiri,48.82811503047643,2.358366930415899,Cambodian Restaurant
GOBELINS,48.8287176845,2.36246822852,Sông Hương,48.826447578010495,2.359751444902333,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,Lao Douang Chan,48.82818154091622,2.358349460263022,Asian Restaurant
GOBELINS,48.8287176845,2.36246822852,Phở Banh Cuon 14,48.82643996273713,2.359704259264086,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,L'Âge d'Or,48.82653488996314,2.359863817691803,French Restaurant
GOBELINS,48.8287176845,2.36246822852,Lao Lane Xang,48.82555452896533,2.361311486622197,Thai Restaurant
GOBELINS,48.8287176845,2.36246822852,Sarawan,48.82564300743674,2.36112473725871,Asian Restaurant
GOBELINS,48.8287176845,2.36246822852,Mer de Chine,48.830050040066894,2.362757422407329,Chinese Restaurant
GOBELINS,48.8287176845,2.36246822852,L'Empire des Thés,48.825458488433135,2.361749506843291,Gourmet Shop
GOBELINS,48.8287176845,2.36246822852,Olympiades Entrée Principale,48.826598276121274,2.364797244444801,Trail
GOBELINS,48.8287176845,2.36246822852,La Table du Ramen,48.82663519610208,2.3595343967993094,Chinese Restaurant
GOBELINS,48.8287176845,2.36246822852,Tang Frères 2,48.8292882624002,2.3575740506077447,Convenience Store
GOBELINS,48.8287176845,2.36246822852,Au Village de Choisy,48.825478,2.360682,Chinese Restaurant
GOBELINS,48.8287176845,2.36246822852,Comme Au Vietnam,48.82970079774453,2.3574417729892696,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,My Canh,48.824519140067736,2.362318420140993,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,Ba Mien,48.829967483740894,2.357213488623681,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,Viet Thai,48.830033881084866,2.3571106003657407,Asian Restaurant
GOBELINS,48.8287176845,2.36246822852,Le Lotus,48.82578176720136,2.3604243993759155,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,Crêperie Paris Breizh,48.831964631894074,2.35819548368454,Creperie
GOBELINS,48.8287176845,2.36246822852,Thai Royal,48.82514038452687,2.3622511235374755,Thai Restaurant
GOBELINS,48.8287176845,2.36246822852,Nouvelles Fleur de Lotus,48.828308653037766,2.3584123643330677,Thai Restaurant
GOBELINS,48.8287176845,2.36246822852,Pho Mui,48.825098,2.361886,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,La Tropicale,48.83156736657509,2.357189655303955,Dessert Shop
GOBELINS,48.8287176845,2.36246822852,Khai Tri,48.82510905096827,2.362266345654409,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,Bubble Tea,48.82628899600268,2.3597182285693545,Juice Bar
GOBELINS,48.8287176845,2.36246822852,Le nouveau village Tao Tao,48.83240859628518,2.360993717833664,Chinese Restaurant
GOBELINS,48.8287176845,2.36246822852,Le Grenier à Pain,48.82767241057309,2.356468141078949,Bakery
GOBELINS,48.8287176845,2.36246822852,Basilic & Spice,48.82463446179561,2.3610398784575333,Asian Restaurant
GOBELINS,48.8287176845,2.36246822852,Sushi Ichi,48.827330280406066,2.3564637284021783,Japanese Restaurant
GOBELINS,48.8287176845,2.36246822852,Comme au Vietnam,48.82618847535483,2.358070847058599,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,Maisons du Monde,48.826534,2.35748,Furniture / Home Store
GOBELINS,48.8287176845,2.36246822852,Lao Thai,48.82617114515631,2.3590440094268064,Thai Restaurant
GOBELINS,48.8287176845,2.36246822852,Le Café Canon,48.826290656052024,2.356901317834854,French Restaurant
GOBELINS,48.8287176845,2.36246822852,Lao Lane Xang 2,48.825616,2.361416,Asian Restaurant
GOBELINS,48.8287176845,2.36246822852,La Mangue Verte,48.82548942852908,2.361448935532435,Asian Restaurant
GOBELINS,48.8287176845,2.36246822852,Mali Cuisine Thaï,48.824836884320725,2.360901861956296,Thai Restaurant
GOBELINS,48.8287176845,2.36246822852,Zumo,48.82830117701421,2.355728051812961,Juice Bar
GOBELINS,48.8287176845,2.36246822852,Le Bambou,48.82513880975278,2.362589765785265,Asian Restaurant
GOBELINS,48.8287176845,2.36246822852,La Terrasse d'Italie,48.82899836610795,2.3563083851460207,Italian Restaurant
GOBELINS,48.8287176845,2.36246822852,Ny Hav,48.82486440777409,2.3608428239822388,Asian Restaurant
GOBELINS,48.8287176845,2.36246822852,Hoi An,48.825417,2.3611042,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,Tian Tian Wang,48.82452856785441,2.3623956679621307,Chinese Restaurant
GOBELINS,48.8287176845,2.36246822852,Résidence Richemont,48.827840134363456,2.369170393018619,Hotel
GOBELINS,48.8287176845,2.36246822852,Hawai Ivry,48.824537,2.362807,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,Quan Ngon,48.825834027461575,2.365142803236576,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,TJ Asian Fusion,48.82423284921906,2.3622003815982486,Juice Bar
GOBELINS,48.8287176845,2.36246822852,Phở Saigon,48.82567044138697,2.361098173079594,Asian Restaurant
GOBELINS,48.8287176845,2.36246822852,Jardin d'Asie,48.824783930685285,2.362040335031986,Asian Restaurant
GOBELINS,48.8287176845,2.36246822852,L'Indochine,48.82452155837675,2.361110885397965,Asian Restaurant
GOBELINS,48.8287176845,2.36246822852,Sai Gon Moi,48.824610782917894,2.362428892088953,Vietnamese Restaurant
GOBELINS,48.8287176845,2.36246822852,Place Jeanne d'Arc,48.82987539690546,2.368589433750069,Plaza
GOBELINS,48.8287176845,2.36246822852,Anticafé Olympiades,48.8256604845249,2.3664236420115032,Coffee Shop
GOBELINS,48.8287176845,2.36246822852,Franprix,48.82660369618006,2.3659657829557545,Grocery Store
GOBELINS,48.8287176845,2.36246822852,Boulangerie L'Essentiel - Anthony Bosson,48.826955,2.366869,Bakery
GOBELINS,48.8287176845,2.36246822852,Laverie 7/7,48.826987,2.367053,Laundromat
GOBELINS,48.8287176845,2.36246822852,Traiteur Express Tolbiac,48.82709729664811,2.3680338263511658,Asian Restaurant
GOBELINS,48.8287176845,2.36246822852,LiDL,48.82475919872596,2.3646838388359144,Discount Store
VAUGIRARD,48.8401554186,2.2935593724400003,Le Grand Venise,48.83827558554013,2.294483631849289,Italian Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Indian Villa,48.84111641205483,2.2916205018632265,Indian Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,AlKaram,48.838379486009096,2.2971556185099233,Lebanese Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Square Saint-Lambert,48.84234344034509,2.297108173370361,Park
VAUGIRARD,48.8401554186,2.2935593724400003,CrossFit Lutèce,48.84088808067835,2.292198728602586,Gym
VAUGIRARD,48.8401554186,2.2935593724400003,La Table Libanaise,48.841766,2.2886066,Lebanese Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Arti,48.84101597934607,2.2972833522082055,Indian Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Amorino,48.8440636409375,2.2933774478685054,Ice Cream Shop
VAUGIRARD,48.8401554186,2.2935593724400003,Les Trois Garçons,48.84135405699735,2.2912989131832022,French Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Afaria,48.83604881674399,2.291782907861589,Basque Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Institut Mademoiselle,48.843539,2.295035,Health & Beauty Service
VAUGIRARD,48.8401554186,2.2935593724400003,Chez Mademoiselle,48.843589,2.295248,Russian Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Bacco,48.84361941712876,2.2944762744078666,Italian Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Hôtel Mercure Paris 15 Porte de Versailles,48.83837167833813,2.290500401704776,Hotel
VAUGIRARD,48.8401554186,2.2935593724400003,The 3 Ducks Bar,48.843487,2.292473,Hotel Bar
VAUGIRARD,48.8401554186,2.2935593724400003,Place du Commerce,48.84452847704394,2.293894343446359,Plaza
VAUGIRARD,48.8401554186,2.2935593724400003,The 3 Ducks Hostel Paris,48.84350268476678,2.292587131724137,Hostel
VAUGIRARD,48.8401554186,2.2935593724400003,Restaurant Perchiana,48.84361793524881,2.2939927875995636,Persian Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Matsuyama,48.8413926,2.29891942,Japanese Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Thai at Home,48.843622857512244,2.2952931382415707,Thai Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,L'Argument,48.840736537553944,2.28896102052769,Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Au Bureau,48.84349496096693,2.293501012751132,Brasserie
VAUGIRARD,48.8401554186,2.2935593724400003,Intuition Gourmande,48.841402478091965,2.2994320242156703,Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Naturellement,48.843706,2.296601,Italian Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Studio Hôtel,48.837898,2.296056,Hotel
VAUGIRARD,48.8401554186,2.2935593724400003,Chiang Rai Mai,48.836044172003795,2.291940847190805,Thai Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Mombini,48.83896,2.298979,Arts & Crafts Store
VAUGIRARD,48.8401554186,2.2935593724400003,Celtic Corner,48.84381540246009,2.2958982943708763,Irish Pub
VAUGIRARD,48.8401554186,2.2935593724400003,Autour du Saumon,48.840701404333046,2.2887766309910202,Scandinavian Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Le Pétrin Normand,48.83924524941958,2.291853500093693,Bakery
VAUGIRARD,48.8401554186,2.2935593724400003,Axuria,48.84070914060227,2.2869712945897076,French Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Restaurant À la Tour Eiffel,48.84378803789135,2.29310873138151,Bistro
VAUGIRARD,48.8401554186,2.2935593724400003,Subway,48.837549,2.295472,Sandwich Place
VAUGIRARD,48.8401554186,2.2935593724400003,Via Del Gusto,48.836360801454916,2.2944985930675315,Italian Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Kintaro,48.83681213368838,2.296191531226876,Japanese Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Good News Coffee Shop,48.843639,2.295432,Coffee Shop
VAUGIRARD,48.8401554186,2.2935593724400003,Le Vent de Sable,48.8436852011624,2.2963542553096903,Moroccan Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Starbucks,48.841030819386646,2.2875274563686916,Coffee Shop
VAUGIRARD,48.8401554186,2.2935593724400003,Le Banyan,48.84273842758646,2.2921239810335305,Thai Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Cinéma Chaplin,48.84298497101978,2.298540957918279,Movie Theater
VAUGIRARD,48.8401554186,2.2935593724400003,Hôtel de la Paix,48.83869011397576,2.288680750958064,Hotel
VAUGIRARD,48.8401554186,2.2935593724400003,Monoprix,48.83674,2.29489,Supermarket
VAUGIRARD,48.8401554186,2.2935593724400003,Gioco,48.84351331449931,2.293793594723303,Italian Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,L'Armandie,48.841692785339525,2.2988767083437414,Seafood Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Hotel Val Girard,48.840814183512286,2.299393279180348,Hotel
VAUGIRARD,48.8401554186,2.2935593724400003,Zinc Zen,48.840784423752204,2.2882642596960068,Brasserie
VAUGIRARD,48.8401554186,2.2935593724400003,Le Gastroquet,48.83611386063625,2.292945213723569,French Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Pietro Ristoranto,48.843315,2.293006,Italian Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Le Bugatti,48.84359173635946,2.297809512407702,Italian Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Sauvel Natal,48.83599044429802,2.291186231677993,Baby Store
VAUGIRARD,48.8401554186,2.2935593724400003,L'Inattendu,48.8404854884311,2.2993221467475258,French Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Hôtel Eden Porte de Versailles,48.84052563024365,2.2991285361903513,Hotel
VAUGIRARD,48.8401554186,2.2935593724400003,Le Cap,48.84093653780646,2.3000722686525363,French Restaurant
VAUGIRARD,48.8401554186,2.2935593724400003,Ibis Convention,48.83588519044497,2.294920619843942,Hotel
VAUGIRARD,48.8401554186,2.2935593724400003,Square du Clos Feuquières,48.83664938228471,2.290759426910756,Park
VAUGIRARD,48.8401554186,2.2935593724400003,Promod,48.836816,2.29542,Women's Store
VAUGIRARD,48.8401554186,2.2935593724400003,Vélib' [15-51],48.836506970203395,2.293649507197006,Bike Rental / Bike Share
VAUGIRARD,48.8401554186,2.2935593724400003,Le Brazza,48.838278623924644,2.2983404692112432,Café
VAUGIRARD,48.8401554186,2.2935593724400003,Hôtel Avenir Vaugirard,48.836454,2.2946669333333336,Hotel
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Aux Arts et Sciences Réunis,48.887199742742794,2.3868944214066756,French Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Café Odilon,48.889106,2.381923,Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Simonetta,48.89018146729462,2.383984923362732,Pizza Place
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Café Mama Kin,48.88938600031579,2.3835958455884376,Bar
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Canal de l'Ourcq,48.89031408713754,2.383368015289306,Canal
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,L'Atalante,48.88982746132813,2.382823896846173,Beer Bar
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Paname Brewing Company,48.887795,2.378824,Brewery
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Le Pavillon des Canaux,48.88749334222099,2.3786682881172654,Café
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Les Bancs Publics,48.8909767953291,2.3839232325553894,Bistro
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Big Corner,48.88668026068952,2.384709417728531,Burger Joint
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Yoshida,48.8873326683418,2.3874911034420006,Japanese Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Kiez Kanal,48.88744474478056,2.3790983423735113,Beer Bar
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Le Marcory,48.886999921026906,2.3809856601908117,African Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,L'alliance,48.88593016941184,2.3825449574004467,Bar
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Kaffee Bar 19,48.89058015847753,2.382324403410495,Coffee Shop
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Phô 19,48.885189056396484,2.380756139755249,Vietnamese Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Franco et Giacomo,48.88579414113098,2.381628701898021,Italian Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Bio c' Bon,48.886228,2.384083,Supermarket
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,TonTon Jaurès,48.88758771519661,2.389259487390518,French Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,St Christopher's Inn Paris Canal,48.88858184126986,2.3789689342073617,Hostel
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Les Chics Types,48.88387343989945,2.380440037476594,French Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Maison Becquey,48.890268234570186,2.3841458559036255,Bistro
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Au Bœuf Couronné,48.888021021463096,2.3910096287727356,Steakhouse
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,La Cantine Bretonne,48.88927886700973,2.3838990926742554,Creperie
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Hammam Medina Center,48.8854936028642,2.384539557992954,Spa
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Le Gymnase,48.88513659712739,2.3795249811653854,French Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Abracadabar,48.88602478205816,2.3821343667769366,Concert Hall
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Holiday Inn Express - Canal de la Villette,48.88829850334685,2.3784732644701307,Hotel
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Le Laumière,48.88445754854028,2.3793910293201805,Seafood Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,SUBWAY,48.88798425682224,2.38979181332915,Sandwich Place
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,La Criée,48.88815544374554,2.37853467464447,Seafood Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Marché de Joinville,48.88968506809926,2.3799919226266955,Farmers Market
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,61,48.890555341726895,2.3822550673903207,Bar
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,ibis Styles Buttes Chaumont,48.884554425448584,2.37938057716633,Hotel
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,La Kaskad'Café,48.882600154567484,2.382938335803287,French Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Belushi's,48.888541099536326,2.3791286096971356,American Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Le Bar de l'Ourcq,48.887074017571855,2.3865592390768193,French Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Carrefour City,48.88476914871616,2.379988431930542,Supermarket
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Péniche Grande Fantaisie,48.88982780055241,2.3823428758899845,Bar
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Woodbrass,48.88808920114443,2.3903037906917723,Music Store
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Café Jean,48.887824,2.388743,Café
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Les délices d'Océane,48.88507767465382,2.3801068078723215,Bakery
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Place de Bitche,48.88898081839957,2.3790764808654785,Plaza
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Le jardin (名豪大酒店),48.88302860327185,2.385464201433455,Asian Restaurant
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Métro Laumière [5],48.88503723876432,2.3793983459472656,Metro Station
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,La Prairie,48.883804,2.380414,Café
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Hotel Le Laumière,48.8846435546875,2.3793320655822754,Hotel
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Le Rallye,48.883333,2.388137,Brewery
BUTTES-CHAUMONT,48.886868623000005,2.38469432787,Sushi Tokyo,48.882727697720156,2.3825525928172775,Sushi Restaurant
